dataset,layer,num_rows,query_position_mode,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,mean_other_completion_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop,top1_fraction_other_completion
livecodebench,8,462,trigger_start,0.19337192505348103,0.049852890325914286,0.34959405138121025,0.010252321082030249,0.1710323712322861,0.2757493337027696,0.07061688311688312,0.023268398268398268,0.8518668831168831,0.004058441558441558,0.04450757575757576,0.028950216450216452
livecodebench,9,462,trigger_start,0.13651520533999226,0.05418703276699611,0.3597276468813677,0.07959805645887212,0.1662007564050347,0.2579583374872094,0.03896103896103896,0.023674242424242424,0.7596049783549783,0.12675865800865802,0.04788961038961039,0.026785714285714284
livecodebench,10,462,trigger_start,0.17353607007167282,0.08401213271703517,0.31830662001908083,0.05056100767065501,0.2911951585359835,0.16640114745536408,0.028950216450216452,0.023403679653679652,0.8357683982683982,0.05776515151515151,0.07548701298701299,0.002029220779220779
livecodebench,11,462,trigger_start,0.21117015316421206,0.05513239963971949,0.23460221011594776,0.07211574831437238,0.16302536051256483,0.3190865334429782,0.11972402597402597,0.04816017316017316,0.6617965367965368,0.07724567099567099,0.09036796536796536,0.050865800865800864
livecodebench,12,462,trigger_start,0.20083885223431375,0.07021848650734108,0.23540065510125904,0.015950379253907365,0.2519448133438369,0.2958653024055096,0.05478896103896104,0.03233225108225108,0.8041125541125541,0.025703463203463204,0.09334415584415584,0.0220508658008658
livecodebench,13,462,trigger_start,0.2251937146504204,0.06305921748502269,0.16592540938681338,0.02094111425194333,0.2189923163883081,0.3689474473219542,0.08685064935064934,0.042884199134199136,0.6505681818181818,0.06277056277056277,0.1266233766233766,0.07318722943722944
livecodebench,14,462,trigger_start,0.2020454573328103,0.06083793526019465,0.20877970198725726,0.03143516855890907,0.22082339302521464,0.3369162835954846,0.05045995670995671,0.027597402597402596,0.7532467532467533,0.06764069264069264,0.08847402597402597,0.04017857142857143
livecodebench,15,462,trigger_start,0.17854761291150148,0.07493051636174247,0.3084295464607028,0.020842100939616658,0.27970030652483857,0.21248043638158154,0.025974025974025976,0.025162337662337664,0.8505140692640693,0.002029220779220779,0.11985930735930736,0.0016233766233766235
livecodebench,16,462,trigger_start,0.2309134864869217,0.05545509167667428,0.2637389251776846,0.01242360096143607,0.16743888235415985,0.32548511155691495,0.09604978354978355,0.037743506493506496,0.6819534632034632,0.03706709956709957,0.10037878787878787,0.08455086580086581
livecodebench,17,462,trigger_start,0.19990146635664682,0.07049519248867157,0.20474525995036483,0.022301943009130624,0.21301670996832572,0.36003462526769864,0.058306277056277056,0.046942640692640696,0.6818181818181818,0.06520562770562771,0.15652056277056278,0.03814935064935065
livecodebench,18,462,trigger_start,0.2279351723069946,0.06818314282445578,0.3021760816439922,0.023342717296314864,0.19974812345294024,0.24679790982307293,0.09131493506493507,0.04599567099567099,0.7827380952380952,0.008252164502164502,0.10078463203463203,0.01691017316017316
livecodebench,19,462,trigger_start,0.1965527815272572,0.07618793823178736,0.314251772511057,0.04234880280733366,0.20457443699580355,0.24227221086782552,0.09172077922077922,0.06764069264069264,0.6789772727272727,0.08292748917748918,0.12107683982683982,0.025297619047619048
livecodebench,20,462,trigger_start,0.16931888426037192,0.06126662279031687,0.401333228011668,0.012086838103318788,0.14142103165908954,0.2758400212828215,0.08468614718614718,0.06452922077922078,0.7789502164502164,0.0016233766233766235,0.10403138528138528,0.03070887445887446
livecodebench,21,462,trigger_start,0.15748141110911,0.0335296833086648,0.4542626431494048,0.008647317665370052,0.09012625091503201,0.2894823865247366,0.07088744588744589,0.03354978354978355,0.8977272727272727,0.0025703463203463205,0.015422077922077922,0.013392857142857142
livecodebench,22,462,trigger_start,0.129511948288882,0.043487608044183244,0.4661508860526147,0.03295347174161892,0.13616659179753451,0.23521710748409297,0.023268398268398268,0.019886363636363636,0.9223484848484849,0.015286796536796536,0.03612012987012987,0.002976190476190476
livecodebench,23,462,trigger_start,0.11826546432740696,0.03650465775809091,0.55347165187974,0.047203291727641185,0.10012514477411615,0.18093445584645648,0.031114718614718616,0.021645021645021644,0.8398268398268398,0.08671536796536797,0.03422619047619048,0.008116883116883116
livecodebench,24,462,trigger_start,0.11369726764873775,0.0328199642720026,0.558636455889388,0.035401589270919014,0.09614275529426553,0.19612194388879067,0.027056277056277056,0.022186147186147188,0.9011093073593074,0.033279220779220776,0.033685064935064936,0.00487012987012987
livecodebench,25,462,trigger_start,0.10854751258600681,0.023691004419722494,0.5595075530665261,0.023744053559355615,0.06723959885010479,0.24096129276664743,0.03571428571428571,0.012445887445887446,0.9104437229437229,0.016639610389610388,0.009604978354978354,0.027597402597402596
livecodebench,26,462,trigger_start,0.08326748256305498,0.017898607611444777,0.5299156689411634,0.06491581086085473,0.059632622054746544,0.26226842022819435,0.002976190476190476,0.001488095238095238,0.8997564935064936,0.07115800865800866,0.004734848484848485,0.021374458874458876
