dataset,layer,num_rows,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop
livecodebench,11,462,0.15953748524834066,0.02644721978710404,0.2178922582143571,0.21724102523548777,0.07920575967573588,0.08766233766233766,0.032467532467532464,0.6163419913419913,0.18817640692640691,0.033279220779220776
livecodebench,12,462,0.12161667196803778,0.028654922638082166,0.21968748405962796,0.23385329193786367,0.1287532102060101,0.01406926406926407,0.005681818181818182,0.7509469696969697,0.1672077922077922,0.02813852813852814
livecodebench,13,462,0.14987735643789366,0.02633268288904912,0.14831208483642572,0.21393694685675302,0.11665668819493763,0.04707792207792208,0.01406926406926407,0.5657467532467533,0.23741883116883117,0.05762987012987013
livecodebench,14,462,0.13282303578216276,0.022718982556854974,0.190916370398877,0.22558749127866967,0.10411314173131371,0.027597402597402596,0.009334415584415584,0.6849296536796536,0.1902056277056277,0.029897186147186148
livecodebench,15,462,0.08832314145323937,0.02060316006331546,0.3017988368804321,0.30675684719535956,0.10340981143821551,0.0010822510822510823,0.00013528138528138528,0.8084415584415584,0.17113095238095238,0.012987012987012988
livecodebench,16,462,0.11695707938533066,0.019450069573587934,0.23269984327675977,0.1725501865299733,0.10514224997496845,0.029356060606060608,0.00487012987012987,0.6206709956709957,0.1646374458874459,0.054653679653679656
livecodebench,17,462,0.11020542752981444,0.021190203333263956,0.20982423047353696,0.2372736149705398,0.09652308266379596,0.010281385281385282,0.0021645021645021645,0.6838474025974026,0.2409361471861472,0.027597402597402596
livecodebench,18,462,0.1033116200801743,0.020785374383533322,0.2646544285408862,0.25753630309071374,0.09870047577116557,0.013392857142857142,0.003382034632034632,0.7326839826839827,0.1680194805194805,0.037337662337662336
livecodebench,19,462,0.08573617936551442,0.020484788338900686,0.3089718738353098,0.28906233328116404,0.08935342763940647,0.007575757575757576,0.0025703463203463205,0.6429924242424242,0.27380952380952384,0.03571428571428571
livecodebench,20,462,0.06823560101830792,0.013715705954461173,0.4086630761107325,0.17964860113152178,0.0672651823078765,0.003246753246753247,0.001488095238095238,0.7701569264069265,0.15205627705627706,0.04071969696969697
livecodebench,21,462,0.07207163042102606,0.013976733403380414,0.47693462295707684,0.08889524944255621,0.07376741994299207,0.010822510822510822,0.006493506493506494,0.8727002164502164,0.03530844155844156,0.04640151515151515
livecodebench,22,462,0.06400339662458232,0.014076867156137422,0.4854296324573038,0.16167014548595335,0.06973188444863686,0.00040584415584415587,0.00027056277056277056,0.9295183982683982,0.05411255411255411,0.010687229437229438
livecodebench,23,462,0.06859236872438502,0.010729571583479728,0.5538732842965559,0.16466502995266544,0.03879243123735144,0.013257575757575758,0.003246753246753247,0.8371212121212122,0.1367694805194805,0.005411255411255411
livecodebench,24,462,0.053545964439298745,0.009627213887126966,0.5866986220920241,0.12649078552663584,0.04472682323169217,0.002976190476190476,0.0006764069264069264,0.9243777056277056,0.06561147186147186,0.00487012987012987
livecodebench,25,462,0.07181334760779862,0.010258247361854081,0.5998126467714062,0.07260115761148594,0.04188214198424626,0.023403679653679652,0.0035173160173160175,0.9180194805194806,0.026515151515151516,0.005140692640692641
livecodebench,26,462,0.05092988488641346,0.008366295258344245,0.5656334796509186,0.09497565983742218,0.044418266637112694,0.000946969696969697,0.00040584415584415587,0.8966450216450217,0.0688582251082251,0.009063852813852814
livecodebench,27,462,0.034381967752377424,0.00760120820785004,0.636797985344222,0.17361983926200764,0.03410903084766459,0.0005411255411255411,0.00027056277056277056,0.8706709956709957,0.11404220779220779,0.0005411255411255411
math500,0,68,0.10100365342462764,0.024884151537502047,0.001241062901017893,0.5585422344944057,0.11157570124829791,0.011029411764705883,0.007352941176470588,0.0,0.9292279411764706,0.04963235294117647
math500,1,68,0.12210950354004607,0.030989572486278656,0.008209513721179547,0.4849026720313465,0.13754710231767284,0.0625,0.025735294117647058,0.017463235294117647,0.7150735294117647,0.14246323529411764
math500,2,68,0.1421985526514404,0.03770055548931636,0.0058490907591904565,0.4674256652155343,0.13395733490880743,0.10845588235294118,0.042279411764705885,0.0027573529411764708,0.7334558823529411,0.11121323529411764
math500,3,68,0.06398161220953197,0.013988381183641168,0.553696726613185,0.16396968296783812,0.06783723038525376,0.02849264705882353,0.011029411764705883,0.8501838235294118,0.07904411764705882,0.03400735294117647
math500,4,68,0.054253820869181416,0.014573989550947719,0.4607460625907954,0.3182894269771436,0.058860256739803045,0.011948529411764705,0.007352941176470588,0.7113970588235294,0.24080882352941177,0.024816176470588234
math500,5,68,0.02915866329225109,0.010408898143075074,0.533331390689401,0.33428550029502196,0.053054025576463625,0.0009191176470588235,0.0009191176470588235,0.8428308823529411,0.15257352941176472,0.003676470588235294
math500,6,68,0.19771446235587492,0.04415182320757166,0.28094423102105365,0.2142510620110175,0.10237285797655418,0.13970588235294118,0.057904411764705885,0.625,0.14705882352941177,0.05422794117647059
math500,7,68,0.06308095997904756,0.016888129075810224,0.37666436416261334,0.325769619030111,0.10138865529648576,0.006433823529411764,0.003676470588235294,0.8033088235294118,0.16544117647058823,0.017463235294117647
math500,8,68,0.10880323400488123,0.021957475778703262,0.35182812152539983,0.1622793887029676,0.1241186238356236,0.02665441176470588,0.011029411764705883,0.7821691176470589,0.08823529411764706,0.046875
